DATE,PUT,return
10/5/16,1619.95,0.002276847
10/6/16,1621.41,0.000901262
10/7/16,1620.43,-0.000604412
10/10/16,1624.59,0.00256722
10/11/16,1616.67,-0.004875076
10/12/16,1618.55,0.001162884
10/13/16,1616.62,-0.001192425
10/14/16,1619,0.001472207
10/17/16,1617.47,-0.000945028
10/18/16,1624.74,0.004494674
10/19/16,1627.27,0.001557172
10/20/16,1628.66,0.000854191
10/21/16,1629.34,0.000417521
10/24/16,1633.67,0.002657518
10/25/16,1630.59,-0.001885326
10/26/16,1629.09,-0.000919912
10/27/16,1626.36,-0.001675782
10/28/16,1624.29,-0.001272781
10/31/16,1622.28,-0.001237464
11/1/16,1615.33,-0.004284094
11/2/16,1608.66,-0.004129187
11/3/16,1603.3,-0.003331966
11/4/16,1600.84,-0.001534335
11/7/16,1625.58,0.015454386
11/8/16,1630.12,0.002792849
11/9/16,1643.05,0.007931931
11/10/16,1645.34,0.001393749
11/11/16,1646.09,0.000455833
11/14/16,1648.1,0.001221075
11/15/16,1650.17,0.001255992
11/16/16,1650.47,0.000181799
11/17/16,1650.7,0.000139354
11/18/16,1651.59,0.000539165
11/21/16,1658.13,0.003959821
11/22/16,1659.65,0.000916695
11/23/16,1660.7,0.000632664
11/25/16,1662.66,0.001180225
11/28/16,1660.99,-0.001004415
11/29/16,1662.2,0.000728481
11/30/16,1660.84,-0.000818193
12/1/16,1658.67,-0.001306568
12/2/16,1659.5,0.000500401
12/5/16,1666.35,0.004127749
12/6/16,1668.78,0.001458277
12/7/16,1670.78,0.00119848
12/8/16,1671.01,0.00013766
12/9/16,1671.76,0.00044883
12/12/16,1671.97,0.000125616
12/13/16,1672.24,0.000161486
12/14/16,1672.06,-0.00010764
12/15/16,1672.33,0.000161477
12/16/16,1671.56,-0.000460435
12/19/16,1675.32,0.002249396
12/20/16,1678.41,0.001844424
12/21/16,1676.79,-0.000965199
12/22/16,1675.83,-0.000572522
12/23/16,1677.13,0.000775735
12/27/16,1679.9,0.001651631
12/28/16,1672.21,-0.004577653
12/29/16,1671.89,-0.000191364
12/30/16,1668.39,-0.002093439
1/3/17,1677.94,0.005724081
1/4/17,1684.1,0.003671168
1/5/17,1684.53,0.000255329
1/6/17,1687.89,0.001994622
1/9/17,1687.42,-0.000278454
1/10/17,1688.3,0.000521506
1/11/17,1690.34,0.001208316
1/12/17,1689.91,-0.000254387
1/13/17,1692.18,0.001343267
1/17/17,1691.44,-0.000437306
1/18/17,1693.16,0.001016885
1/19/17,1692.26,-0.00053155
1/20/17,1695.47,0.001896872
1/23/17,1693.94,-0.000902405
1/24/17,1699.66,0.003376743
1/25/17,1704.29,0.002724074
1/26/17,1704.42,7.62781E-05
1/27/17,1704.67,0.000146677
1/30/17,1700.69,-0.002334763
1/31/17,1701.01,0.000188159
2/1/17,1702.01,0.000587886
2/2/17,1702.83,0.000481783
2/3/17,1708.13,0.003112466
2/6/17,1708.11,-1.17087E-05
2/7/17,1708.89,0.000456645
2/8/17,1709.85,0.000561768
2/9/17,1711.64,0.001046875
2/10/17,1712.19,0.000321329
2/13/17,1712.46,0.000157693
2/14/17,1712.69,0.00013431
2/15/17,1712.78,5.25489E-05
2/16/17,1713.01,0.000134285
2/17/17,1716.28,0.001908921
2/21/17,1720.26,0.002318969
2/22/17,1719.84,-0.000244149
2/23/17,1720.53,0.0004012
2/24/17,1721.96,0.000831139
2/27/17,1722.7,0.000429743
2/28/17,1721.06,-0.000951994
3/1/17,1726.9,0.003393258
3/2/17,1726.44,-0.000266373
3/3/17,1728.02,0.000915178
3/6/17,1728.09,4.05088E-05
3/7/17,1727.23,-0.000497659
3/8/17,1726.81,-0.000243164
3/9/17,1726.76,-2.89551E-05
3/10/17,1728.65,0.001094535
3/13/17,1729.61,0.000555347
3/14/17,1729.1,-0.000294864
3/15/17,1730.77,0.00096582
3/16/17,1731.09,0.000184889
3/17/17,1730.41,-0.000392816
3/20/17,1729.82,-0.00034096
3/21/17,1715.87,-0.008064423
3/22/17,1718.14,0.001322944
3/23/17,1716.44,-0.000989442
3/24/17,1716.65,0.000122346
3/27/17,1716.43,-0.000128157
3/28/17,1726.09,0.00562796
3/29/17,1728.21,0.001228209
3/30/17,1731.73,0.00203679
3/31/17,1729.66,-0.001195336
4/3/17,1728.41,-0.000722685
4/4/17,1730.05,0.000948849
4/5/17,1725.48,-0.002641542
4/6/17,1729.44,0.002295014
4/7/17,1728.8,-0.000370062
4/10/17,1730.39,0.000919713
4/11/17,1728.76,-0.000941984
4/12/17,1723.3,-0.003158333
4/13/17,1712.55,-0.006238032
4/17/17,1727.07,0.008478585
4/18/17,1721.94,-0.002970349
4/19/17,1719.39,-0.001480888
4/20/17,1732.84,0.007822542
4/21/17,1730.03,-0.001621615
4/24/17,1743.09,0.007549002
4/25/17,1746.25,0.001812873
4/26/17,1746.28,1.71797E-05
4/27/17,1747.01,0.000418031
4/28/17,1746.14,-0.000497994
5/1/17,1748.31,0.001242741
5/2/17,1748.26,-2.8599E-05
5/3/17,1747.98,-0.000160159
5/4/17,1748.64,0.000377579
5/5/17,1749.53,0.000508967
5/8/17,1751.58,0.001171743
5/9/17,1751.55,-1.71274E-05
5/10/17,1751.89,0.000194114
5/11/17,1751.63,-0.000148411
5/12/17,1752.28,0.000371083
5/15/17,1753,0.000410893
5/16/17,1753.16,9.12721E-05
5/17/17,1747.44,-0.00326268
5/18/17,1752.99,0.003176075
5/19/17,1752.72,-0.000154023
5/22/17,1759.03,0.003600119
5/23/17,1760.64,0.000915277
5/24/17,1762.88,0.001272265
5/25/17,1764.79,0.001083454
5/26/17,1765.39,0.000339984
5/30/17,1765.9,0.000288888
5/31/17,1765.72,-0.000101931
6/1/17,1768.3,0.00146116
6/2/17,1769.35,0.000593791
6/5/17,1769.82,0.000265634
6/6/17,1769.3,-0.000293815
6/7/17,1769.96,0.000373029
6/8/17,1770.66,0.000395489
6/9/17,1770.36,-0.000169428
6/12/17,1770.87,0.000288077
6/13/17,1771.9,0.000581635
6/14/17,1771.95,2.82183E-05
6/15/17,1772.05,5.6435E-05
6/16/17,1774.53,0.001399509
6/19/17,1779.55,0.002828918
6/20/17,1775.6,-0.002219662
6/21/17,1775.76,9.01104E-05
6/22/17,1776.32,0.000315358
6/23/17,1778.25,0.001086516
6/26/17,1779.68,0.000804161
6/27/17,1773.29,-0.003590533
6/28/17,1780.51,0.004071528
6/29/17,1773.19,-0.004111182
6/30/17,1775.68,0.001404249
7/3/17,1778.03,0.001323437
7/5/17,1780.19,0.001214828
7/6/17,1772.24,-0.004465815
7/7/17,1780.02,0.004389925
7/10/17,1782.15,0.001196616
7/11/17,1782.31,8.97792E-05
7/12/17,1787.2,0.00274363
7/13/17,1788.17,0.000542748
7/14/17,1789.21,0.0005816
7/17/17,1789.55,0.000190028
7/18/17,1789.81,0.000145288
7/19/17,1790.14,0.000184377
7/20/17,1790.22,4.46892E-05
7/21/17,1791.85,0.000910503
7/24/17,1792.68,0.000463208
7/25/17,1794.33,0.00092041
7/26/17,1794.85,0.000289802
7/27/17,1794.02,-0.000462434
7/28/17,1793.41,-0.000340019
7/31/17,1793.76,0.000195159
8/1/17,1796.33,0.001432745
8/2/17,1796.96,0.000350715
8/3/17,1795.87,-0.00060658
8/4/17,1797.93,0.001147076
8/7/17,1799.72,0.000995589
8/8/17,1797.71,-0.00111684
8/9/17,1797.54,-9.45648E-05
8/10/17,1780.67,-0.009385048
8/11/17,1784.37,0.00207787
8/14/17,1797.83,0.007543279
8/15/17,1799.31,0.000823215
8/16/17,1801.81,0.001389422
8/17/17,1779.59,-0.012332044
8/18/17,1773.76,-0.003276035
8/21/17,1776.91,0.001775889
8/22/17,1786,0.005115622
8/23/17,1783.6,-0.001343785
8/24/17,1782.54,-0.000594304
8/25/17,1785.7,0.001772751
8/28/17,1787.19,0.000834407
8/29/17,1787.9,0.000397272
8/30/17,1790.81,0.001627608
8/31/17,1793.41,0.001451857
9/1/17,1794.42,0.000563173
9/5/17,1792.03,-0.001331907
9/6/17,1794.45,0.001350424
9/7/17,1794.83,0.000211764
9/8/17,1793.95,-0.000490297
9/11/17,1796.92,0.001655565
9/12/17,1797.1,0.000100171
9/13/17,1797.24,7.79033E-05
9/14/17,1797.4,8.90254E-05
9/15/17,1798.26,0.000478469
9/18/17,1800.37,0.001173356
9/19/17,1801.18,0.000449908
9/20/17,1801.89,0.000394186
9/21/17,1800.55,-0.000743664
9/22/17,1800.97,0.000233262
9/25/17,1799.95,-0.000566361
9/26/17,1800.73,0.000433345
9/27/17,1803.47,0.001521605
9/28/17,1805.01,0.000853909
9/29/17,1807.1,0.001157888
10/2/17,1809.46,0.00130596
10/3/17,1810.06,0.000331591
10/4/17,1810.54,0.000265185
10/5/17,1811.88,0.000740111
10/6/17,1811.88,0
10/9/17,1811.66,-0.000121421
10/10/17,1812.48,0.000452624
10/11/17,1813.02,0.000297934
10/12/17,1813.2,9.92819E-05
10/13/17,1813.54,0.000187514
10/16/17,1813.94,0.000220563
10/17/17,1814.06,6.61543E-05
10/18/17,1814.31,0.000137812
10/19/17,1814.47,8.81878E-05
10/20/17,1815.63,0.000639305
10/23/17,1812.25,-0.001861613
10/24/17,1813.23,0.000540764
10/25/17,1808.61,-0.002547939
10/26/17,1809.94,0.000735371
10/27/17,1818.08,0.004497387
10/30/17,1816.17,-0.001050559
10/31/17,1817.57,0.000770853
11/1/17,1818.87,0.000715241
11/2/17,1819.74,0.000478319
11/3/17,1822.49,0.001511205
11/6/17,1824,0.000828537
11/7/17,1823.66,-0.000186404
11/8/17,1825.02,0.000745753
11/9/17,1822.76,-0.001238343
11/10/17,1823.06,0.000164586
11/13/17,1825.02,0.001075115
11/14/17,1824.83,-0.000104108
11/15/17,1822.06,-0.00151795
11/16/17,1827.63,0.003056979
11/17/17,1827.26,-0.000202448
11/20/17,1830.1,0.00155424
11/21/17,1835.46,0.002928802
11/22/17,1835.24,-0.000119861
11/24/17,1837.12,0.001024389
11/27/17,1837.52,0.000217732
11/28/17,1840.77,0.001768688
11/29/17,1840.33,-0.00023903
11/30/17,1841.61,0.000695527
12/1/17,1840.89,-0.000390962
12/4/17,1841.47,0.000315065
12/5/17,1842.07,0.000325827
12/6/17,1842.64,0.000309434
12/7/17,1844.13,0.000808622
12/8/17,1844.97,0.000455499
12/11/17,1845.39,0.000227646
12/12/17,1845.54,8.12836E-05
12/13/17,1845.66,6.50216E-05
12/14/17,1845.62,-2.16725E-05
12/15/17,1847.12,0.000812735
12/18/17,1849.72,0.001407597
12/19/17,1847.37,-0.001270463
12/20/17,1848.07,0.000378917
12/21/17,1849.63,0.000844124
12/22/17,1849.77,7.56908E-05
12/26/17,1850.13,0.000194619
12/27/17,1849.88,-0.000135126
12/28/17,1851.2,0.00071356
12/29/17,1849.34,-0.001004754
1/2/18,1854.8,0.002952405
1/3/18,1857.06,0.00121846
1/4/18,1858.04,0.000527716
1/5/18,1858.71,0.000360595
1/8/18,1859.46,0.000403506
1/9/18,1859.61,8.06686E-05
1/10/18,1859.82,0.000112927
1/11/18,1860.07,0.000134422
1/12/18,1860.17,5.37614E-05
1/16/18,1860.31,7.52619E-05
1/17/18,1860.56,0.000134386
1/18/18,1860.73,9.13703E-05
1/19/18,1863.54,0.00151016
1/22/18,1868.43,0.002624038
1/23/18,1869.47,0.000556617
1/24/18,1868.6,-0.000465373
1/25/18,1869,0.000214064
1/26/18,1873.53,0.002423756
1/29/18,1869.29,-0.002263108
1/30/18,1863.51,-0.003092083
1/31/18,1866,0.001336188
2/1/18,1866.33,0.000176849
2/2/18,1843.26,-0.012361158
2/5/18,1772.02,-0.038648916
2/6/18,1801.59,0.016687171
2/7/18,1797.16,-0.002458939
2/8/18,1730.35,-0.037175321
2/9/18,1757.41,0.015638455
2/12/18,1781.57,0.013747503
2/13/18,1786.74,0.002901935
2/14/18,1811.75,0.01399756
2/15/18,1833.87,0.01220919
2/16/18,1825.17,-0.004744066
2/20/18,1820.57,-0.002520313
2/21/18,1815.25,-0.002922162
2/22/18,1818.39,0.001729789
2/23/18,1837.25,0.010371812
2/26/18,1845.09,0.004267247
2/27/18,1834.86,-0.005544445
2/28/18,1825.77,-0.004954056
3/1/18,1809.22,-0.009064669
3/2/18,1818.73,0.005256409
3/5/18,1833.03,0.007862629
3/6/18,1837.32,0.002340387
3/7/18,1838.02,0.00038099
3/8/18,1843.5,0.002981469
3/9/18,1854.07,0.005733659
3/12/18,1854.84,0.000415303
3/13/18,1853.99,-0.000458261
3/14/18,1852.78,-0.000652646
3/15/18,1855.59,0.00151664
3/16/18,1854.51,-0.000582025
3/19/18,1838.85,-0.008444279
3/20/18,1841.06,0.001201838
3/21/18,1840.28,-0.000423669
3/22/18,1801.58,-0.021029409
3/23/18,1772.35,-0.016224647
3/26/18,1811.38,0.02202161
3/27/18,1783.63,-0.015319811
3/28/18,1780.22,-0.001911831
3/29/18,1801.34,0.011863702
4/2/18,1762.54,-0.021539521
4/3/18,1785.88,0.013242253
4/4/18,1805.63,0.011058974
4/5/18,1817.75,0.006712339
4/6/18,1780.72,-0.020371338
4/9/18,1786.68,0.003346961
4/10/18,1814.95,0.015822643
4/11/18,1806.1,-0.004876167
4/12/18,1821.54,0.008548807
4/13/18,1817.11,-0.002432008
4/16/18,1832.27,0.008342918
4/17/18,1850.55,0.009976696
4/18/18,1852.58,0.001096971
4/19/18,1841.89,-0.005770331
4/20/18,1840.69,-0.000651505
4/23/18,1841.96,0.000689959
4/24/18,1826.25,-0.008528958
4/25/18,1829.41,0.001730322
4/26/18,1842.45,0.007127981
4/27/18,1845.75,0.001791093
4/30/18,1838.22,-0.004079642
5/1/18,1841.81,0.001952976
5/2/18,1833.87,-0.004310977
5/3/18,1831.82,-0.001117855
5/4/18,1849.51,0.009657062
5/7/18,1852.55,0.001643679
5/8/18,1855.12,0.001387277
5/9/18,1864.4,0.005002372
5/10/18,1868.79,0.002354645
5/11/18,1870.2,0.000754499
5/14/18,1871.01,0.000433109
5/15/18,1869.88,-0.000603952
5/16/18,1871.7,0.000973324
5/17/18,1872.18,0.000256451
5/18/18,1871.21,-0.000518113
5/21/18,1878,0.003628668
5/22/18,1876.7,-0.000692226
5/23/18,1880.09,0.001806362
5/24/18,1879.91,-9.57401E-05
5/25/18,1877.73,-0.00115963
5/29/18,1865.05,-0.006752835
5/30/18,1880.01,0.008021233
5/31/18,1874.72,-0.002813815
6/1/18,1884.54,0.005238116
6/4/18,1888.3,0.001995182
6/5/18,1889.27,0.00051369
6/6/18,1891.89,0.001386779
6/7/18,1891.64,-0.000132143
6/8/18,1892.82,0.000623797
6/11/18,1893.66,0.000443782
6/12/18,1894.23,0.000301004
6/13/18,1894.36,6.86295E-05
6/14/18,1894.88,0.000274499
6/15/18,1898.54,0.001931521
6/18/18,1897.69,-0.000447712
6/19/18,1893.57,-0.002171061
6/20/18,1896.33,0.001457564
6/21/18,1888.64,-0.004055201
6/22/18,1891.54,0.001535496
6/25/18,1873.75,-0.009405035
6/26/18,1877.7,0.002108072
6/27/18,1864.49,-0.007035203
6/28/18,1874.43,0.005331217
6/29/18,1877.72,0.0017552
7/2/18,1882.21,0.002391198
7/3/18,1875.93,-0.003336503
7/5/18,1889.37,0.007164446
7/6/18,1901.5,0.006420129
7/9/18,1911.29,0.005148567
7/10/18,1913.68,0.001250464
7/11/18,1909.31,-0.002283558
7/12/18,1915.54,0.003262959
7/13/18,1916.86,0.000689101
7/16/18,1917.95,0.000568638
7/17/18,1919.15,0.000625668
7/18/18,1919.68,0.000276164
7/19/18,1919.9,0.000114602
7/20/18,1918.25,-0.00085942
7/23/18,1921.12,0.001496155
7/24/18,1924.64,0.001832265
7/25/18,1929.72,0.002639455
7/26/18,1928.68,-0.000538938
7/27/18,1925.32,-0.001742124
7/30/18,1921.3,-0.002087965
7/31/18,1926.63,0.002774163
8/1/18,1926.17,-0.000238759
8/2/18,1930.81,0.002408925
8/3/18,1934.37,0.001843786
8/6/18,1936.75,0.001230375
8/7/18,1938.13,0.000712534
8/8/18,1938.63,0.000257981
8/9/18,1938.43,-0.000103166
8/10/18,1935.42,-0.001552803
8/13/18,1934.48,-0.000485683
8/14/18,1939.13,0.002403747
8/15/18,1937.31,-0.000938565
8/16/18,1940.61,0.001703393
8/17/18,1943.18,0.001324326
8/20/18,1945.87,0.001384329
8/21/18,1947.12,0.000642386
8/22/18,1948.06,0.000482764
8/23/18,1947.31,-0.000384998
8/24/18,1951.23,0.002013033
8/27/18,1955.65,0.002265238
8/28/18,1955.79,7.15875E-05
8/29/18,1957.67,0.000961248
8/30/18,1955.53,-0.001093136
8/31/18,1956.4,0.000444892
9/4/18,1957.32,0.000470251
9/5/18,1956.71,-0.000311651
9/6/18,1955.19,-0.000776814
9/7/18,1955.02,-8.69481E-05
9/10/18,1958.22,0.001636812
9/11/18,1960.76,0.001297096
9/12/18,1961.29,0.000270303
9/13/18,1962.94,0.000841283
9/14/18,1963.31,0.000188493
9/17/18,1962.79,-0.000264859
9/18/18,1964.11,0.000672512
9/19/18,1964.38,0.000137467
9/20/18,1964.75,0.000188355
9/21/18,1962.32,-0.001236799
9/24/18,1959.84,-0.00126381
9/25/18,1958.73,-0.000566373
9/26/18,1955.83,-0.001480551
9/27/18,1959.9,0.002080958
9/28/18,1960.52,0.000316343
10/1/18,1965.66,0.002621753
10/2/18,1965.73,3.56114E-05
10/3/18,1966.89,0.000590112
10/4/18,1955.4,-0.00584171
10/5/18,1948.4,-0.00357983
10/8/18,1949.44,0.000533771
10/9/18,1947.63,-0.000928472
10/10/18,1886.89,-0.031186622
10/11/18,1846.33,-0.021495689
10/12/18,1871.34,0.013545791
10/15/18,1861.59,-0.00521017
10/16/18,1901.7,0.021546098
10/17/18,1901.07,-0.000331283
10/18/18,1874.38,-0.014039462
10/19/18,1872.03,-0.001253748
10/22/18,1869.98,-0.001095068
10/23/18,1861.95,-0.004294164
10/24/18,1815.25,-0.025081232
10/25/18,1843.83,0.015744388
10/26/18,1816.02,-0.015082735
10/29/18,1808.23,-0.0042896
10/30/18,1833.24,0.013831205
10/31/18,1850.96,0.009665947
11/1/18,1868.44,0.009443748
11/2/18,1860.03,-0.004501081
11/5/18,1870.55,0.005655823
11/6/18,1879.07,0.00455481
11/7/18,1904.28,0.013416211
11/8/18,1904.46,9.45239E-05
11/9/18,1897.63,-0.003586318
11/12/18,1870.34,-0.014381096
11/13/18,1868.04,-0.001229723
11/14/18,1855.62,-0.00664868
11/15/18,1874.68,0.0102715
11/16/18,1870.62,-0.002165703
11/19/18,1854.12,-0.008820605
11/20/18,1831.78,-0.012048843
11/21/18,1837.46,0.003100809
11/23/18,1828.82,-0.004702143
11/26/18,1853.69,0.013598933
11/27/18,1857.3101,0.001952916
11/28/18,1879.48,0.011936564
11/29/18,1877.61,-0.000994956
11/30/18,1882,0.002338079
12/3/18,1896.23,0.007561105
12/4/18,1866.25,-0.015810318
12/6/18,1866.11,-7.50167E-05
12/7/18,1834.35,-0.017019361
12/10/18,1840.4301,0.00331458
12/11/18,1841.63,0.000651967
12/12/18,1850.8199,0.00499009
12/13/18,1851.47,0.00035125
12/14/18,1819.01,-0.017532015
12/17/18,1781.96,-0.020368222
12/18/18,1781.84,-6.73416E-05
12/19/18,1754.91,-0.01511359
12/20/18,1726.55,-0.016160373
12/21/18,1696.38,-0.017474154
12/24/18,1661.62,-0.020490692
12/26/18,1716.8101,0.033214634
12/27/18,1722.8199,0.003500562
12/28/18,1726.6801,0.002240629
12/31/18,1739.67,0.00752305
1/2/19,1747.29,0.004380141
1/3/19,1725.3,-0.012585203
1/4/19,1755.77,0.017660697
1/7/19,1760.8199,0.002876174
1/8/19,1764.97,0.002356913
1/9/19,1767.02,0.001161493
1/10/19,1768.74,0.00097339
1/11/19,1769.9399,0.000678393
1/14/19,1770.39,0.000254302
1/15/19,1771,0.000344557
1/16/19,1771.24,0.000135517
1/17/19,1771.41,9.5978E-05
1/18/19,1771.67,0.000146776
1/22/19,1758.36,-0.007512686
1/23/19,1761.08,0.001546896
1/24/19,1764.92,0.00218048
1/25/19,1773.22,0.004702763
1/28/19,1766.77,-0.003637451
1/29/19,1765.67,-0.000622605
1/30/19,1780.87,0.00860863
1/31/19,1787.92,0.003958739
2/1/19,1789.76,0.001029129
2/4/19,1794.75,0.002788083
2/5/19,1795.88,0.000629614
2/6/19,1796.33,0.000250574
2/7/19,1793.91,-0.001347191
2/8/19,1795.72,0.001008969
2/11/19,1797.81,0.001163879
2/12/19,1799.11,0.000723102
2/13/19,1799.48,0.000205657
2/14/19,1799.68,0.000111143
2/15/19,1802.49,0.001561389
2/19/19,1805.71,0.001786418
2/20/19,1808.34,0.001456491
2/21/19,1806.35,-0.001100457
2/22/19,1811.99,0.003122318
2/25/19,1813.64,0.000910601
2/26/19,1813.2,-0.000242606
2/27/19,1814.05,0.000468784
2/28/19,1813.01,-0.000573303
3/1/19,1818.98,0.003292867
3/4/19,1817.49,-0.00081914
3/5/19,1817.98,0.000269603
3/6/19,1813.7,-0.002354261
3/7/19,1806.32,-0.00406903
3/8/19,1806.84,0.000287878
3/11/19,1821.91,0.008340528
3/12/19,1823.47,0.000856244
3/13/19,1826.53,0.001678119
3/14/19,1826.98,0.000246369
3/15/19,1827.34,0.000197046
3/18/19,1830.04,0.001477558
3/19/19,1829.9,-7.65011E-05
3/20/19,1827.79,-0.001153068
3/21/19,1834.13,0.00346867
3/22/19,1816.29,-0.009726682
3/25/19,1817.74,0.000798331
3/26/19,1826.94,0.00506123
3/27/19,1822.95,-0.00218398
3/28/19,1828.27,0.002918347
3/29/19,1835.01,0.003686545
4/1/19,1843.11,0.004414145
4/2/19,1844.15,0.000564264
4/3/19,1844.73,0.000314508
4/4/19,1846.24,0.000818548
4/5/19,1848.27,0.001099532
4/8/19,1849.25,0.000530226
4/9/19,1848.4,-0.000459646
4/10/19,1849.99,0.000860203
4/11/19,1850.44,0.000243245
4/12/19,1851.17,0.000394501
4/15/19,1851.68,0.000275501
4/16/19,1851.82,7.5607E-05
4/17/19,1852.01,0.000102602
4/18/19,1853.54,0.000826129
4/22/19,1855.95,0.001300215
4/23/19,1861.12,0.002785635
4/24/19,1859.47,-0.000886563
4/25/19,1859.75,0.000150581
4/26/19,1862.95,0.001720661
4/29/19,1864.39,0.000772968
4/30/19,1864,-0.000209184
5/1/19,1860.59,-0.001829399
5/2/19,1860.3,-0.000155865
5/3/19,1866.99,0.003596194
5/6/19,1863.93,-0.001639002
5/7/19,1846.02,-0.00960873
5/8/19,1845.4,-0.000335858
5/9/19,1843.48,-0.001040425
5/10/19,1855.07,0.006287022
5/13/19,1819.11,-0.019384713
5/14/19,1834.23,0.008311757
5/15/19,1846.14,0.006493188
5/16/19,1861.87,0.008520481
5/17/19,1840.28,-0.011595869
5/20/19,1834.34,-0.00322777
5/21/19,1845.8,0.006247479
5/22/19,1844.13,-0.000904757
5/23/19,1828.34,-0.008562303
5/24/19,1832.18,0.002100266
5/28/19,1821.01,-0.006096563
5/29/19,1811.49,-0.005227868
5/30/19,1815.34,0.002125322
5/31/19,1794.19,-0.01165071
6/3/19,1789.04,-0.002870376
6/4/19,1825.26,0.020245495
6/5/19,1838.75,0.007390728
6/6/19,1847.4,0.004704283
6/7/19,1859.54,0.006571398
6/10/19,1864.19,0.002500618
6/11/19,1865.03,0.000450598
6/12/19,1865.18,8.04277E-05
6/13/19,1869.95,0.002557394
6/14/19,1870.98,0.000550817
6/17/19,1873.54,0.001368267
6/18/19,1878.27,0.002524633
6/19/19,1880.91,0.001405549
6/20/19,1881.5,0.000313678
6/21/19,1878.42,-0.001636992
6/24/19,1878.89,0.00025021
6/25/19,1868.99,-0.005269068
6/26/19,1869.02,1.60515E-05
6/27/19,1873.38,0.002332773
6/28/19,1879.81,0.003432299
7/1/19,1892.21,0.006596411
7/2/19,1896.57,0.002304184
7/3/19,1900.8,0.002230342
7/5/19,1901.5,0.000368266
7/8/19,1900.45,-0.000552196
7/9/19,1901.48,0.000541977
7/10/19,1904.26,0.001462019
7/11/19,1905.26,0.000525138
7/12/19,1906.37,0.000582598
7/15/19,1907.13,0.000398663
7/16/19,1907.33,0.00010487
7/17/19,1907.24,-4.71864E-05
7/18/19,1908.06,0.000429941
7/19/19,1902.32,-0.003008291
7/22/19,1907.44,0.00269145
7/23/19,1914.45,0.003675083
7/24/19,1918.38,0.002052809
7/25/19,1914.73,-0.001902647
7/26/19,1920.51,0.003018702
7/29/19,1920.5,-5.20695E-06
7/30/19,1917.36,-0.001634991
7/31/19,1906.7,-0.005559728
8/1/19,1894.87,-0.006204437
8/2/19,1886.47,-0.004433022
8/5/19,1834.75,-0.027416285
8/6/19,1858.84,0.013129854
8/7/19,1860.61,0.000952207
8/8/19,1894.39,0.018155336
8/9/19,1883.28,-0.005864685
8/12/19,1861.5,-0.011564929
8/13/19,1889.11,0.014832125
8/14/19,1834.36,-0.028981902
8/15/19,1837.49,0.001706317
8/16/19,1855.51,0.009806856
8/19/19,1869,0.007270238
8/20/19,1863.22,-0.003092563
8/21/19,1871.49,0.004438553
8/22/19,1870.67,-0.000438154
8/23/19,1843.94,-0.014288998
8/26/19,1857.96,0.007603284
8/27/19,1854.41,-0.001910698
8/28/19,1862.65,0.004443462
8/29/19,1873.68,0.005921671
8/30/19,1873.58,-5.33709E-05
9/3/19,1871.77,-0.000966065
9/4/19,1881.82,0.005369249
9/5/19,1889.79,0.004235262
9/6/19,1891.27,0.000783156
9/9/19,1893.07,0.000951741
9/10/19,1893.86,0.000417312
9/11/19,1895.35,0.000786753
9/12/19,1895.84,0.000258527
9/13/19,1896.3,0.000242637
9/16/19,1896.76,0.000242578
9/17/19,1897.18,0.00022143
9/18/19,1897.43,0.000131775
9/19/19,1897.74,0.000163379
9/20/19,1889.59,-0.004294582
9/23/19,1892.45,0.001513556
9/24/19,1881.71,-0.005675183
9/25/19,1890.5,0.004671283
9/26/19,1888.17,-0.001232478
9/27/19,1880.95,-0.003823808
9/30/19,1890.45,0.005050639
10/1/19,1873.1,-0.009177709
10/2/19,1843.12,-0.016005552
10/3/19,1857.41,0.007753158
10/4/19,1881.16,0.012786622
10/7/19,1875.16,-0.003189521
10/8/19,1848.35,-0.014297447
10/9/19,1864.39,0.00867801
10/10/19,1876.13,0.006296966
10/11/19,1893.58,0.009301061
10/14/19,1895.66,0.001098448
10/15/19,1911.33,0.00826625
10/16/19,1910.56,-0.000402861
10/17/19,1916.03,0.002863035
10/18/19,1913.98,-0.001069921
10/21/19,1921.95,0.004164098
10/22/19,1919.39,-0.001331981
10/23/19,1922.83,0.001792236
10/24/19,1925.63,0.001456187
10/25/19,1929.89,0.002212263
10/28/19,1933.44,0.001839483
10/29/19,1933.05,-0.000201713
10/30/19,1936.04,0.001546778
10/31/19,1934.55,-0.000769612
11/1/19,1938.94,0.002269262
11/4/19,1940.47,0.000789091
11/5/19,1940.8,0.000170062
11/6/19,1941.73,0.000479184
11/7/19,1942.27,0.000278103
11/8/19,1942.85,0.00029862
11/11/19,1943.23,0.000195589
11/12/19,1943.41,9.26293E-05
11/13/19,1943.51,5.14559E-05
11/14/19,1943.69,9.26159E-05
11/15/19,1945.75,0.00105984
11/18/19,1947.01,0.000647565
11/19/19,1946.81,-0.000102722
11/20/19,1944.65,-0.001109507
11/21/19,1942.83,-0.000935901
11/22/19,1945.7,0.001477227
11/25/19,1953.72,0.00412191
11/26/19,1955.93,0.001131175
11/27/19,1958.39,0.001257714
11/29/19,1956.28,-0.001077416
12/2/19,1948.96,-0.003741796
12/3/19,1941.88,-0.003632707
12/4/19,1948.78,0.003553258
12/5/19,1951.9,0.001601002
12/6/19,1959.56,0.003924381
12/9/19,1957.6,-0.001000225
12/10/19,1957.78,9.19493E-05
12/11/19,1960.9,0.001593642
